-145.272717,-0.500000,1.500000
-92.904888,-0.400000,1.350000
-14.780926,-0.300000,1.200000
13.671921,-0.200000,1.050000
4.810507,-0.100000,0.900000
-26.643983,0.000000,0.750000
-61.959036,0.100000,0.600000
-73.441166,0.200000,0.450000
-71.110857,0.300000,0.300000
-88.424783,0.400000,0.150000
-102.826792,0.500000,0.000000
